:START_ID,:END_ID,:TYPE
44,21478,acted_in
44,22758,acted_in
44,21377,acted_in
44,22618,acted_in
44,20981,acted_in
44,21749,acted_in
45,22278,acted_in
45,20806,acted_in
45,21890,acted_in
45,21871,acted_in
45,22956,acted_in
45,20361,acted_in
45,20445,acted_in
45,20342,acted_in
45,21103,acted_in
45,21006,acted_in
45,20734,acted_in
45,22431,acted_in
45,22577,acted_in
45,20767,acted_in
45,21001,acted_in
45,22997,acted_in
45,21261,acted_in
45,20986,acted_in
45,23128,acted_in
46,23152,acted_in
46,21869,acted_in
46,23059,acted_in
46,21373,acted_in
46,21282,acted_in
46,21419,acted_in
46,22543,acted_in
46,21009,acted_in
46,21403,acted_in
46,23087,acted_in
46,22676,acted_in
46,20176,acted_in
46,22582,acted_in
46,22560,acted_in
46,20933,acted_in
46,22165,acted_in
46,21595,acted_in
46,21648,acted_in
46,21322,acted_in
47,22471,acted_in
47,20999,acted_in
47,21559,acted_in
47,22426,acted_in
47,21355,acted_in
47,21334,acted_in
47,20775,acted_in
47,22283,acted_in
47,21837,acted_in
47,21649,acted_in
47,20111,acted_in
47,22525,acted_in
47,22329,acted_in
47,21834,acted_in
47,23170,acted_in
47,20047,acted_in
47,22478,acted_in
47,20405,acted_in
47,20170,acted_in
47,22589,acted_in
47,21002,acted_in
47,21564,acted_in
47,22996,acted_in
47,21270,acted_in
47,20293,acted_in
47,21859,acted_in
47,22250,acted_in
47,22606,acted_in
47,21850,acted_in
47,21956,acted_in
47,20491,acted_in
47,23192,acted_in
47,21719,acted_in
47,20276,acted_in
47,22743,acted_in
47,21178,acted_in
47,20597,acted_in
47,21943,acted_in
47,20330,acted_in
47,20197,acted_in
47,23179,acted_in
47,22909,acted_in
47,21806,acted_in
47,22982,acted_in
47,20084,acted_in
47,22970,acted_in
47,22025,acted_in
47,22568,acted_in
47,21870,acted_in
47,22284,acted_in
47,21852,acted_in
47,20868,acted_in
47,20389,acted_in
47,21134,acted_in
47,22665,acted_in
47,22847,acted_in
47,21537,acted_in
47,21827,acted_in
47,20062,acted_in
47,20608,acted_in
48,21793,acted_in
48,21119,acted_in
48,21605,acted_in
48,21940,acted_in
48,22964,acted_in
48,21611,acted_in
48,22586,acted_in
48,21451,acted_in
48,23078,acted_in
48,20724,acted_in
48,21932,acted_in
48,20843,acted_in
48,21499,acted_in
48,22739,acted_in
48,20876,acted_in
49,22698,acted_in
49,22347,acted_in
49,21294,acted_in
49,23085,acted_in
49,20095,acted_in
49,22097,acted_in
49,22322,acted_in
49,20033,acted_in
49,22509,acted_in
49,22135,acted_in
49,21955,acted_in
49,22829,acted_in
49,20158,acted_in
49,20335,acted_in
49,22935,acted_in
49,22955,acted_in
49,21379,acted_in
49,20247,acted_in
49,22086,acted_in
49,21693,acted_in
49,21550,acted_in
49,22653,acted_in
49,22436,acted_in
49,20891,acted_in
49,20783,acted_in
49,22692,acted_in
50,20021,acted_in
50,20008,acted_in
50,20927,acted_in
50,22576,acted_in
50,23159,acted_in
50,20599,acted_in
50,22019,acted_in
50,22157,acted_in
50,21189,acted_in
50,22890,acted_in
50,21489,acted_in
50,22795,acted_in
50,21097,acted_in
50,22657,acted_in
50,21141,acted_in
50,20509,acted_in
50,20106,acted_in
50,21978,acted_in
50,20474,acted_in
50,21162,acted_in
50,21337,acted_in
50,21924,acted_in
50,21792,acted_in
50,21490,acted_in
50,22192,acted_in
50,21292,acted_in
50,20987,acted_in
51,21355,acted_in
51,22429,acted_in
51,21091,acted_in
51,22549,acted_in
51,22092,acted_in
51,21268,acted_in
51,23069,acted_in
51,20691,acted_in
51,23165,acted_in
51,20626,acted_in
51,20362,acted_in
51,21604,acted_in
51,21259,acted_in
51,21621,acted_in
51,23050,acted_in
51,21895,acted_in
51,20960,acted_in
51,21651,acted_in
51,21733,acted_in
51,22747,acted_in
51,22862,acted_in
51,21179,acted_in
51,23067,acted_in
51,22001,acted_in
51,20192,acted_in
51,21146,acted_in
51,21849,acted_in
51,21145,acted_in
51,22584,acted_in
51,20010,acted_in
51,22196,acted_in
51,20377,acted_in
51,21028,acted_in
51,21234,acted_in
51,22330,acted_in
51,20504,acted_in
51,22990,acted_in
51,21738,acted_in
51,20699,acted_in
51,21105,acted_in
51,20614,acted_in
51,21452,acted_in
51,20428,acted_in
51,22456,acted_in
52,21431,acted_in
52,21685,acted_in
52,20109,acted_in
52,21722,acted_in
52,20121,acted_in
52,20847,acted_in
52,21198,acted_in
53,21456,acted_in
53,22652,acted_in
53,20623,acted_in
53,23116,acted_in
53,20861,acted_in
53,21293,acted_in
53,22539,acted_in
53,21050,acted_in
53,22176,acted_in
53,22544,acted_in
53,20973,acted_in
53,20490,acted_in
53,21083,acted_in
53,20662,acted_in
53,23026,acted_in
53,20191,acted_in
53,22501,acted_in
53,23058,acted_in
53,22231,acted_in
53,22243,acted_in
53,20424,acted_in
53,20208,acted_in
53,22766,acted_in
53,23088,acted_in
53,22306,acted_in
53,20595,acted_in
53,20492,acted_in
53,22630,acted_in
53,21260,acted_in
53,21194,acted_in
53,21032,acted_in
53,22983,acted_in
53,21134,acted_in
53,22398,acted_in
54,22765,acted_in
54,20529,acted_in
54,21633,acted_in
54,22329,acted_in
54,20936,acted_in
54,20916,acted_in
54,22388,acted_in
54,21107,acted_in
54,21015,acted_in
54,22003,acted_in
54,20874,acted_in
54,20385,acted_in
54,22305,acted_in
54,22355,acted_in
54,22706,acted_in
54,21667,acted_in
54,20297,acted_in
54,21634,acted_in
54,21987,acted_in
54,22665,acted_in
54,21357,acted_in
54,21024,acted_in
54,22511,acted_in
54,21473,acted_in
54,20253,acted_in
54,20389,acted_in
54,20189,acted_in
54,22657,acted_in
55,22471,acted_in
55,20999,acted_in
55,21334,acted_in
55,21355,acted_in
55,22426,acted_in
55,21559,acted_in
55,22283,acted_in
55,20405,acted_in
55,20631,acted_in
55,23019,acted_in
55,21362,acted_in
55,20775,acted_in
55,22685,acted_in
55,21678,acted_in
55,23192,acted_in
55,21564,acted_in
55,22847,acted_in
55,20111,acted_in
55,21918,acted_in
55,20161,acted_in
55,22996,acted_in
55,20705,acted_in
55,21859,acted_in
55,21649,acted_in
55,20924,acted_in
55,22329,acted_in
55,20491,acted_in
55,22311,acted_in
55,23097,acted_in
55,21398,acted_in
55,21837,acted_in
55,20055,acted_in
55,21561,acted_in
55,21047,acted_in
55,22909,acted_in
55,21806,acted_in
55,21870,acted_in
55,22831,acted_in
55,20835,acted_in
55,20935,acted_in
55,20456,acted_in
55,20153,acted_in
55,20333,acted_in
55,20552,acted_in
55,20276,acted_in
55,22743,acted_in
55,21178,acted_in
55,22982,acted_in
55,22072,acted_in
55,22284,acted_in
55,20868,acted_in
55,20389,acted_in
55,20199,acted_in
55,22261,acted_in
55,21827,acted_in
55,20764,acted_in
55,20062,acted_in
55,20608,acted_in
56,20021,acted_in
56,22524,acted_in
56,22494,acted_in
56,22621,acted_in
56,22977,acted_in
56,21619,acted_in
56,22043,acted_in
56,22342,acted_in
56,20684,acted_in
56,20186,acted_in
56,21319,acted_in
56,21330,acted_in
56,22575,acted_in
56,21257,acted_in
56,20194,acted_in
56,20709,acted_in
56,20641,acted_in
56,22942,acted_in
56,20771,acted_in
56,20243,acted_in
56,21925,acted_in
56,22541,acted_in
56,20818,acted_in
56,22041,acted_in
56,21509,acted_in
56,21216,acted_in
56,22958,acted_in
56,22076,acted_in
56,20369,acted_in
56,22091,acted_in
56,20359,acted_in
56,21390,acted_in
56,22772,acted_in
56,22215,acted_in
56,21366,acted_in
56,22675,acted_in
56,21712,acted_in
56,20263,acted_in
56,20469,acted_in
56,22098,acted_in
56,20015,acted_in
56,21641,acted_in
56,21750,acted_in
56,23153,acted_in
56,23175,acted_in
56,22021,acted_in
56,21143,acted_in
56,20656,acted_in
56,22073,acted_in
56,20178,acted_in
56,21299,acted_in
56,21232,acted_in
56,20539,acted_in
56,20012,acted_in
56,21702,acted_in
56,22693,acted_in
56,22998,acted_in
56,20742,acted_in
56,20187,acted_in
56,21262,acted_in
56,20865,acted_in
56,22349,acted_in
56,23186,acted_in
56,20252,acted_in
57,21902,acted_in
57,20996,acted_in
57,23123,acted_in
57,21285,acted_in
57,22942,acted_in
57,22570,acted_in
57,20837,acted_in
57,22732,acted_in
57,22917,acted_in
57,21030,acted_in
57,22578,acted_in
57,20113,acted_in
57,22957,acted_in
57,21498,acted_in
57,21926,acted_in
57,20633,acted_in
57,20790,acted_in
57,20030,acted_in
57,22856,acted_in
58,22308,acted_in
58,21441,acted_in
58,21295,acted_in
58,20627,acted_in
58,21075,acted_in
58,21385,acted_in
58,21644,acted_in
58,21856,acted_in
58,20917,acted_in
58,21288,acted_in
58,21169,acted_in
58,22395,acted_in
58,21077,acted_in
58,21368,acted_in
58,22467,acted_in
58,20423,acted_in
59,21054,acted_in
59,21266,acted_in
59,23028,acted_in
59,20906,acted_in
59,21600,acted_in
59,21217,acted_in
59,21382,acted_in
59,21578,acted_in
59,22633,acted_in
59,20309,acted_in
59,20878,acted_in
59,21104,acted_in
59,20875,acted_in
59,20580,acted_in
59,22914,acted_in
59,20689,acted_in
59,20754,acted_in
59,22961,acted_in
59,21493,acted_in
59,20267,acted_in
59,20435,acted_in
59,21303,acted_in
59,22559,acted_in
59,21094,acted_in
59,22742,acted_in
59,21474,acted_in
59,20480,acted_in
59,21409,acted_in
59,21585,acted_in
59,22440,acted_in
59,21131,acted_in
59,22371,acted_in
59,22022,acted_in
59,20799,acted_in
59,22711,acted_in
60,22916,acted_in
60,20546,acted_in
60,20867,acted_in
60,20617,acted_in
60,21552,acted_in
60,20839,acted_in
60,21755,acted_in
60,22158,acted_in
60,20321,acted_in
60,22142,acted_in
60,21643,acted_in
60,21944,acted_in
60,22062,acted_in
60,23103,acted_in
60,20175,acted_in
60,22623,acted_in
60,21118,acted_in
60,20673,acted_in
60,22455,acted_in
60,20850,acted_in
61,20785,acted_in
61,20051,acted_in
61,22947,acted_in
61,22473,acted_in
61,20710,acted_in
61,21762,acted_in
61,22519,acted_in
61,22647,acted_in
61,22424,acted_in
61,20364,acted_in
61,20349,acted_in
61,20942,acted_in
61,22085,acted_in
61,20988,acted_in
61,21142,acted_in
61,20277,acted_in
61,20466,acted_in
61,20940,acted_in
61,22741,acted_in
61,22928,acted_in
61,21363,acted_in
61,22195,acted_in
61,21496,acted_in
61,22999,acted_in
61,21630,acted_in
61,22226,acted_in
61,22117,acted_in
61,20813,acted_in
61,22046,acted_in
61,22749,acted_in
61,22175,acted_in
62,20775,acted_in
62,20051,acted_in
62,20704,acted_in
62,21983,acted_in
62,21703,acted_in
62,20807,acted_in
62,22502,acted_in
62,22377,acted_in
62,20306,acted_in
62,21167,acted_in
62,20115,acted_in
62,22105,acted_in
62,21081,acted_in
62,22429,acted_in
62,21951,acted_in
62,22991,acted_in
62,22754,acted_in
62,20612,acted_in
62,20512,acted_in
62,20462,acted_in
62,21453,acted_in
62,21747,acted_in
62,22438,acted_in
62,22437,acted_in
62,22353,acted_in
62,21807,acted_in
62,22822,acted_in
62,22124,acted_in
62,20572,acted_in
62,22672,acted_in
62,21997,acted_in
62,22502,acted_in
62,23156,acted_in
62,22740,acted_in
63,22477,acted_in
63,20657,acted_in
63,20003,acted_in
63,21638,acted_in
63,22208,acted_in
63,22658,acted_in
63,20792,acted_in
63,20381,acted_in
63,20407,acted_in
63,22136,acted_in
63,22878,acted_in
63,20669,acted_in
63,20836,acted_in
63,21405,acted_in
63,22443,acted_in
63,21406,acted_in
63,20533,acted_in
63,21519,acted_in
63,22610,acted_in
63,20134,acted_in
63,20133,acted_in
63,20231,acted_in
63,20119,acted_in
63,23030,acted_in
63,20173,acted_in
63,20088,acted_in
63,20863,acted_in
63,21012,acted_in
63,20711,acted_in
63,20811,acted_in
63,22883,acted_in
63,21226,acted_in
63,21661,acted_in
63,21888,acted_in
63,22898,acted_in
63,20225,acted_in
63,20900,acted_in
63,20420,acted_in
63,20964,acted_in
63,21311,acted_in
63,22513,acted_in
63,20463,acted_in
63,20997,acted_in
63,21207,acted_in
63,20630,acted_in
63,20498,acted_in
63,20394,acted_in
63,22220,acted_in
64,22037,acted_in
64,20131,acted_in
64,21636,acted_in
64,20164,acted_in
64,22551,acted_in
64,22051,acted_in
64,23133,acted_in
64,22737,acted_in
64,21781,acted_in
64,23013,acted_in
64,20912,acted_in
64,22678,acted_in
64,22317,acted_in
64,21720,acted_in
64,20615,acted_in
64,22259,acted_in
64,21879,acted_in
64,20201,acted_in
64,23015,acted_in
64,21835,acted_in
64,21414,acted_in
64,20549,acted_in
64,20426,acted_in
65,22832,acted_in
65,22008,acted_in
65,21803,acted_in
65,20698,acted_in
65,21696,acted_in
65,20471,acted_in
65,22412,acted_in
65,22697,acted_in
65,22677,acted_in
65,20038,acted_in
65,20468,acted_in
65,22554,acted_in
65,21392,acted_in
65,21737,acted_in
65,21597,acted_in
65,21817,acted_in
65,22770,acted_in
65,22450,acted_in
65,21316,acted_in
65,21240,acted_in
65,21151,acted_in
65,20828,acted_in
65,21357,acted_in
66,21962,acted_in
66,20214,acted_in
66,22281,acted_in
66,21277,acted_in
66,20841,acted_in
66,20203,acted_in
66,21622,acted_in
66,20450,acted_in
66,22716,acted_in
66,22930,acted_in
66,22453,acted_in
66,21724,acted_in
66,21930,acted_in
66,22516,acted_in
66,20392,acted_in
66,21594,acted_in
66,22927,acted_in
66,21057,acted_in
66,22405,acted_in
66,20949,acted_in
66,23008,acted_in
66,21422,acted_in
66,21799,acted_in
67,20807,acted_in
67,21214,acted_in
67,21065,acted_in
67,23145,acted_in
67,20864,acted_in
67,21565,acted_in
67,23020,acted_in
67,22154,acted_in
67,21049,acted_in
67,20222,acted_in
67,21036,acted_in
67,20659,acted_in
67,22858,acted_in
67,21394,acted_in
67,20821,acted_in
67,21272,acted_in
67,21592,acted_in
67,23187,acted_in
67,21734,acted_in
67,22699,acted_in
67,20730,acted_in
67,21606,acted_in
67,20550,acted_in
67,20176,acted_in
67,22009,acted_in
67,22741,acted_in
68,22110,acted_in
68,20578,acted_in
68,22491,acted_in
68,22947,acted_in
68,22463,acted_in
68,22382,acted_in
68,20991,acted_in
68,22719,acted_in
68,20593,acted_in
68,23148,acted_in
68,22974,acted_in
68,22921,acted_in
68,21070,acted_in
68,21838,acted_in
68,21690,acted_in
68,20743,acted_in
68,21284,acted_in
68,20947,acted_in
68,20200,acted_in
68,23133,acted_in
68,20410,acted_in
68,21706,acted_in
68,20692,acted_in
68,20871,acted_in
68,23065,acted_in
68,22798,acted_in
68,22048,acted_in
68,20436,acted_in
68,21707,acted_in
68,22783,acted_in
68,21629,acted_in
68,22567,acted_in
68,21208,acted_in
68,20365,acted_in
68,21973,acted_in
68,20228,acted_in
68,20613,acted_in
68,22020,acted_in
68,21511,acted_in
68,23043,acted_in
68,22650,acted_in
68,22059,acted_in
68,23176,acted_in
68,22774,acted_in
68,21579,acted_in
68,21570,acted_in
68,22500,acted_in
68,21092,acted_in
68,22184,acted_in
68,21065,acted_in
68,22954,acted_in
68,20531,acted_in
68,21616,acted_in
68,22499,acted_in
68,20295,acted_in
68,22244,acted_in
68,22694,acted_in
68,21043,acted_in
68,21889,acted_in
68,22660,acted_in
68,20041,acted_in
68,22517,acted_in
68,22969,acted_in
68,21170,acted_in
68,23144,acted_in
68,21485,acted_in
68,20328,acted_in
68,20132,acted_in
68,20167,acted_in
69,21515,acted_in
69,21638,acted_in
69,22039,acted_in
69,22966,acted_in
69,20571,acted_in
69,21959,acted_in
69,21315,acted_in
69,21868,acted_in
69,20493,acted_in
69,21140,acted_in
69,20911,acted_in
69,21700,acted_in
69,20139,acted_in
69,20634,acted_in
69,21886,acted_in
69,21946,acted_in
69,21581,acted_in
69,20643,acted_in
69,21048,acted_in
69,22776,acted_in
69,20110,acted_in
69,22034,acted_in
69,20944,acted_in
69,21177,acted_in
69,21296,acted_in
69,21721,acted_in
69,21975,acted_in
69,22392,acted_in
69,20421,acted_in
69,20107,acted_in
69,20398,acted_in
69,20756,acted_in
69,20109,acted_in
69,20847,acted_in
70,22622,acted_in
70,21472,acted_in
70,20802,acted_in
70,20198,acted_in
70,23108,acted_in
70,22703,acted_in
70,20024,acted_in
70,21553,acted_in
70,21258,acted_in
70,21881,acted_in
70,21916,acted_in
70,21906,acted_in
70,21864,acted_in
70,21235,acted_in
70,22344,acted_in
70,22984,acted_in
70,21022,acted_in
70,21882,acted_in
70,21828,acted_in
71,23036,acted_in
71,20745,acted_in
71,22655,acted_in
71,22580,acted_in
71,21937,acted_in
71,21529,acted_in
71,22291,acted_in
71,21716,acted_in
71,21380,acted_in
71,21298,acted_in
71,22155,acted_in
71,22717,acted_in
71,20980,acted_in
71,21709,acted_in
71,22268,acted_in
71,21928,acted_in
71,22744,acted_in
71,20602,acted_in
71,21481,acted_in
71,21985,acted_in
71,20624,acted_in
71,20352,acted_in
71,20453,acted_in
71,20366,acted_in
71,21166,acted_in
71,22505,acted_in
71,21631,acted_in
72,20877,acted_in
72,22902,acted_in
72,22411,acted_in
72,20317,acted_in
72,23134,acted_in
72,21413,acted_in
72,20412,acted_in
72,22827,acted_in
72,21598,acted_in
72,21242,acted_in
72,20288,acted_in
72,22081,acted_in
72,22121,acted_in
72,22488,acted_in
72,20537,acted_in
72,20443,acted_in
72,21965,acted_in
72,21877,acted_in
72,21988,acted_in
72,21099,acted_in
72,23100,acted_in
72,22337,acted_in
72,20013,acted_in
72,23047,acted_in
72,20114,acted_in
72,22931,acted_in
72,22642,acted_in
72,20732,acted_in
72,22044,acted_in
72,22334,acted_in
72,22767,acted_in
72,22588,acted_in
72,22359,acted_in
72,22743,acted_in
72,21264,acted_in
72,20330,acted_in
72,20197,acted_in
72,21423,acted_in
72,22992,acted_in
72,21313,acted_in
72,23113,acted_in
72,20823,acted_in
72,20795,acted_in
72,22911,acted_in
72,20394,acted_in
72,20230,acted_in
72,21134,acted_in
72,22741,acted_in
72,22689,acted_in
73,23129,acted_in
73,21040,acted_in
73,22821,acted_in
73,22335,acted_in
73,22658,acted_in
73,22200,acted_in
73,21413,acted_in
73,22390,acted_in
73,21327,acted_in
73,20961,acted_in
73,20174,acted_in
73,20503,acted_in
73,20224,acted_in
73,22210,acted_in
73,21023,acted_in
73,21161,acted_in
73,20266,acted_in
73,22065,acted_in
73,20355,acted_in
73,22368,acted_in
73,21713,acted_in
73,22619,acted_in
73,22787,acted_in
73,23048,acted_in
73,21875,acted_in
73,20610,acted_in
73,21774,acted_in
73,20078,acted_in
73,20907,acted_in
73,22191,acted_in
73,23158,acted_in
73,21280,acted_in
73,20611,acted_in
73,20887,acted_in
73,22012,acted_in
73,22611,acted_in
73,22553,acted_in
73,22403,acted_in
73,21576,acted_in
73,20930,acted_in
73,21250,acted_in
73,21966,acted_in
73,22844,acted_in
73,20259,acted_in
73,22108,acted_in
73,21117,acted_in
73,20204,acted_in
73,21583,acted_in
73,22205,acted_in
73,20257,acted_in
73,22119,acted_in
73,20099,acted_in
73,22378,acted_in
74,21793,acted_in
74,21155,acted_in
74,21068,acted_in
74,20455,acted_in
74,22386,acted_in
74,20778,acted_in
74,22287,acted_in
74,20356,acted_in
74,22894,acted_in
74,22276,acted_in
74,20254,acted_in
74,23086,acted_in
74,23022,acted_in
74,21727,acted_in
74,22892,acted_in
74,21034,acted_in
74,20722,acted_in
74,22375,acted_in
74,22978,acted_in
74,20371,acted_in
74,21967,acted_in
74,21820,acted_in
74,21348,acted_in
74,20017,acted_in
74,20682,acted_in
74,20729,acted_in
74,22593,acted_in
74,20832,acted_in
74,22761,acted_in
74,21003,acted_in
74,22245,acted_in
74,20014,acted_in
74,20990,acted_in
74,21109,acted_in
74,21183,acted_in
75,22110,acted_in
75,20578,acted_in
75,22491,acted_in
75,20410,acted_in
75,23148,acted_in
75,20593,acted_in
75,23133,acted_in
75,22974,acted_in
75,22382,acted_in
75,20991,acted_in
75,22719,acted_in
75,20692,acted_in
75,20148,acted_in
75,23065,acted_in
75,21284,acted_in
75,23038,acted_in
75,20531,acted_in
75,22954,acted_in
75,22048,acted_in
75,22860,acted_in
75,22798,acted_in
75,21273,acted_in
75,22348,acted_in
75,20444,acted_in
75,21485,acted_in
75,21528,acted_in
75,22418,acted_in
75,21170,acted_in
75,20605,acted_in
75,23176,acted_in
75,22421,acted_in
75,23144,acted_in
75,20948,acted_in
75,22969,acted_in
75,20661,acted_in
75,21182,acted_in
75,21408,acted_in
75,22861,acted_in
75,20039,acted_in
75,20842,acted_in
75,20081,acted_in
76,21301,acted_in
76,20353,acted_in
76,20660,acted_in
76,21754,acted_in
76,22130,acted_in
76,21265,acted_in
76,21369,acted_in
76,20664,acted_in
77,20763,acted_in
77,20706,acted_in
77,23136,acted_in
77,20484,acted_in
77,22579,acted_in
77,22924,acted_in
77,21834,acted_in
77,20540,acted_in
77,20240,acted_in
77,20419,acted_in
77,21736,acted_in
77,21181,acted_in
77,22659,acted_in
77,21698,acted_in
77,21729,acted_in
77,22616,acted_in
77,22780,acted_in
77,22666,acted_in
77,22849,acted_in
77,23052,acted_in
77,21673,acted_in
77,20636,acted_in
77,22385,acted_in
77,20739,acted_in
77,20919,acted_in
77,22793,acted_in
77,20227,acted_in
77,21487,acted_in
77,23131,acted_in
78,21445,acted_in
78,22427,acted_in
78,21469,acted_in
78,20815,acted_in
78,23189,acted_in
78,20016,acted_in
78,20440,acted_in
78,22557,acted_in
78,20486,acted_in
78,20647,acted_in
78,20786,acted_in
78,22350,acted_in
78,21686,acted_in
78,21641,acted_in
78,20650,acted_in
78,22637,acted_in
78,21439,acted_in
78,21067,acted_in
78,21587,acted_in
78,22617,acted_in
78,20189,acted_in
79,22463,acted_in
79,22026,acted_in
79,23152,acted_in
79,22240,acted_in
79,21884,acted_in
79,20785,acted_in
79,22493,acted_in
79,22377,acted_in
79,22555,acted_in
79,21566,acted_in
79,20042,acted_in
79,22608,acted_in
79,22169,acted_in
79,20370,acted_in
79,20762,acted_in
79,22534,acted_in
79,20029,acted_in
79,21254,acted_in
79,20058,acted_in
79,20036,acted_in
79,23066,acted_in
79,21404,acted_in
79,22891,acted_in
79,21857,acted_in
79,22061,acted_in
79,21304,acted_in
79,20449,acted_in
79,21554,acted_in
79,22005,acted_in
79,22303,acted_in
79,22667,acted_in
79,21229,acted_in
79,20395,acted_in
79,22973,acted_in
79,22463,acted_in
79,22026,acted_in
79,23152,acted_in
79,22240,acted_in
79,21884,acted_in
79,20785,acted_in
79,22493,acted_in
79,22377,acted_in
79,22555,acted_in
79,21566,acted_in
79,20042,acted_in
79,22608,acted_in
79,22169,acted_in
79,20370,acted_in
79,20762,acted_in
79,22534,acted_in
79,20029,acted_in
79,21254,acted_in
79,20058,acted_in
79,20036,acted_in
79,23066,acted_in
79,21404,acted_in
79,22891,acted_in
79,21857,acted_in
79,22061,acted_in
79,21304,acted_in
79,20449,acted_in
79,21554,acted_in
79,22005,acted_in
79,22303,acted_in
79,22667,acted_in
79,21229,acted_in
79,20395,acted_in
79,22973,acted_in
81,23035,acted_in
81,21512,acted_in
81,21893,acted_in
81,21993,acted_in
81,22389,acted_in
81,21339,acted_in
81,20781,acted_in
81,22219,acted_in
81,22557,acted_in
81,21397,acted_in
81,21703,acted_in
81,22235,acted_in
81,20989,acted_in
81,22876,acted_in
81,20126,acted_in
81,20514,acted_in
81,22820,acted_in
81,21375,acted_in
81,21979,acted_in
81,22683,acted_in
81,20009,acted_in
81,20751,acted_in
81,22485,acted_in
81,22836,acted_in
81,22837,acted_in
81,21424,acted_in
81,20372,acted_in
81,20234,acted_in
81,21815,acted_in
81,23107,acted_in
81,22871,acted_in
81,21114,acted_in
82,22410,acted_in
82,22063,acted_in
82,22280,acted_in
82,22777,acted_in
82,21374,acted_in
82,20596,acted_in
82,20111,acted_in
82,21042,acted_in
82,20568,acted_in
82,20788,acted_in
82,21639,acted_in
82,22286,acted_in
82,21430,acted_in
82,23130,acted_in
82,20406,acted_in
82,20937,acted_in
82,22332,acted_in
82,21586,acted_in
82,21124,acted_in
82,22572,acted_in
82,22828,acted_in
82,23154,acted_in
83,21327,acted_in
83,22698,acted_in
83,20740,acted_in
83,22209,acted_in
83,21457,acted_in
83,22724,acted_in
83,22476,acted_in
83,21786,acted_in
83,20089,acted_in
83,23073,acted_in
83,21659,acted_in
83,21426,acted_in
83,21076,acted_in
83,20072,acted_in
83,23090,acted_in
83,20213,acted_in
83,20049,acted_in
84,23152,acted_in
84,23172,acted_in
84,22021,acted_in
84,22275,acted_in
84,21433,acted_in
84,21842,acted_in
84,22095,acted_in
84,22414,acted_in
84,21576,acted_in
84,22945,acted_in
84,20278,acted_in
84,22487,acted_in
84,20338,acted_in
84,21324,acted_in
84,21976,acted_in
84,21039,acted_in
84,20719,acted_in
84,21432,acted_in
84,21286,acted_in
84,22100,acted_in
84,20134,acted_in
84,22369,acted_in
84,22400,acted_in
84,21952,acted_in
84,20083,acted_in
84,20748,acted_in
84,21740,acted_in
84,22496,acted_in
84,20619,acted_in
85,21401,acted_in
85,21660,acted_in
85,22185,acted_in
85,23099,acted_in
85,20056,acted_in
85,20350,acted_in
85,21187,acted_in
85,20985,acted_in
85,20229,acted_in
85,22470,acted_in
85,20246,acted_in
85,20553,acted_in
85,20970,acted_in
85,22314,acted_in
85,20475,acted_in
85,22506,acted_in
85,21969,acted_in
85,23150,acted_in
85,22452,acted_in
85,20029,acted_in
85,20561,acted_in
85,20974,acted_in
85,21168,acted_in
85,21715,acted_in
85,22889,acted_in
86,21994,acted_in
86,21150,acted_in
86,22090,acted_in
86,21551,acted_in
86,21071,acted_in
86,20162,acted_in
86,22056,acted_in
86,20439,acted_in
86,20218,acted_in
86,22107,acted_in
86,21996,acted_in
86,21073,acted_in
86,22490,acted_in
86,21839,acted_in
86,22030,acted_in
86,22343,acted_in
86,22229,acted_in
86,20551,acted_in
86,22446,acted_in
86,22985,acted_in
86,20984,acted_in
86,22080,acted_in
86,20983,acted_in
86,21243,acted_in
86,22835,acted_in
86,22346,acted_in
86,22962,acted_in
86,21037,acted_in
86,22147,acted_in
86,23182,acted_in
86,21974,acted_in
86,23110,acted_in
86,20075,acted_in
86,20004,acted_in
86,22690,acted_in
86,21237,acted_in
86,22141,acted_in
87,21793,acted_in
87,21640,acted_in
87,22964,acted_in
87,21119,acted_in
87,20371,acted_in
87,22287,acted_in
87,21735,acted_in
87,21215,acted_in
87,20409,acted_in
87,22331,acted_in
87,22273,acted_in
87,21704,acted_in
87,20318,acted_in
87,23057,acted_in
87,21127,acted_in
87,21348,acted_in
87,22207,acted_in
87,20564,acted_in
87,20888,acted_in
87,21499,acted_in
87,22552,acted_in
87,22848,acted_in
88,22290,acted_in
88,23089,acted_in
88,20598,acted_in
88,20127,acted_in
89,22110,acted_in
89,20578,acted_in
89,22491,acted_in
89,22719,acted_in
89,20444,acted_in
89,23038,acted_in
89,21092,acted_in
89,23148,acted_in
89,20593,acted_in
89,21690,acted_in
89,22967,acted_in
89,22382,acted_in
89,22937,acted_in
89,20991,acted_in
89,20341,acted_in
89,20041,acted_in
89,21170,acted_in
89,22801,acted_in
89,22860,acted_in
89,21284,acted_in
89,20080,acted_in
89,21501,acted_in
89,23176,acted_in
89,21357,acted_in
89,21486,acted_in
89,20473,acted_in
89,20566,acted_in
89,22048,acted_in
89,20873,acted_in
89,21386,acted_in
89,22418,acted_in
89,22581,acted_in
89,20520,acted_in
89,22798,acted_in
89,20082,acted_in
89,22358,acted_in
89,21408,acted_in
89,20948,acted_in
89,20615,acted_in
89,22969,acted_in
89,21764,acted_in
89,20717,acted_in
89,22036,acted_in
89,22855,acted_in
89,20488,acted_in
89,21931,acted_in
89,22225,acted_in
89,20857,acted_in
89,22527,acted_in
89,22954,acted_in
89,20531,acted_in
89,22805,acted_in
